PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|CC_TYPE|STYLE|NO_LIVING_LEVELS|LOT_SIZE|ACRE|SQUARE_FEET|BASEMENT|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|LIV_LEVEL|LIV_DIMEN|LIV_DSCRP|DIN_LEVEL|DIN_DIMEN|DIN_DSCRP|FAM_LEVEL|FAM_DIMEN|FAM_DSCRP|KIT_LEVEL|KIT_DIMEN|KIT_DSCRP|MBR_LEVEL|MBR_DIMEN|MBR_DSCRP|BED2_LEVEL|BED2_DIMEN|BED2_DSCRP|BED3_LEVEL|BED3_DIMEN|BED3_DSCRP|BED4_LEVEL|BED4_DIMEN|BED4_DSCRP|BTH1_LEVEL|BTH1_DIMEN|BTH1_DSCRP|BTH2_LEVEL|BTH2_DIMEN|BTH2_DSCRP|LAUNDRY_LEVEL|LAUNDRY_DIMEN|LAUNDRY_DSCRP|OTH1_ROOM_NAME|OTH1_LEVEL|OTH1_DIMEN|OTH1_DSCRP|OTH2_ROOM_NAME|OTH2_LEVEL|OTH2_DIMEN|OTH2_DSCRP|OTH3_ROOM_NAME|OTH3_LEVEL|OTH3_DIMEN|OTH3_DSCRP|OTH4_ROOM_NAME|OTH4_LEVEL|OTH4_DIMEN|OTH4_DSCRP|OTH5_ROOM_NAME|OTH5_LEVEL|OTH5_DIMEN|OTH5_DSCRP|OTH6_ROOM_NAME|OTH6_LEVEL|OTH6_DIMEN|OTH6_DSCRP|FEE_INTERVAL|BED5_LEVEL|BED5_DIMEN|BED5_DSCRP|BTH3_LEVEL|BTH3_DIMEN|BTH3_DSCRP|COUNTY|STATE|ASSESSMENTS|TAXES|TAX_YEAR|HOA_FEE|UNIT_LEVEL|GARAGE_SPACES|GARAGE_PARKING|PARKING_SPACES|PARKING_FEATURE|NO_BATHS|FLOORING|CONSTRUCTION|EXTERIOR_UNIT_FEATURES|INTERIOR_FEATURES|HEAT_ZONES|HEATING|COOLING_ZONES|COOLING|ELECTRIC_FEATURE|WATER|SEWER|APPLIANCES|NO_UNITS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|TOTAL_PARKING|SHORT_SALE_LENDER_APP_REQD|AboveGradeFinishedArea|BelowGradeFinishedArea|TITLE5
"CC"|73285076|"BB953906"|"AN0610"|"ACT"|579900|"350"|"Revere Beach Blvd"|"9D"|20|"REV"|"02151"|"N"|"Fall Asleep and Wake up to the Sounds of the Ocean! This Unit Boasts a FULL Eat In Kitchen that has been Tastefully Renovated with Granite Counters w/ Newer SS Appliances, Ceramic Tile Floors, In Unit W/D, Private Balcony with Coastline Ocean Views & City Views At Night The Condo Fee includes Central Heat/Ac/Water/Master and Flood Insurance and all Building Amenities including Fitness Ctr., Indoor Pool/Jacuzzi, Sauna, 24/7 Concierge, and Much More! 1 DEEDED GARAGE Parking space included. The St. George Complex is Conveniently Situated Directly on Revere Beach and Hip New Restaurants such as DRYFT, FINE LINE, CUT 21, Antonia's and Bianchi's Famous Pizza, 10 Min WALK TO T STATION and 15 MINUTE T RIDE TO DOWNTOWN. Feel Like You Are On Vacation 12 Months a Year!"|33|9/4/2024 2:09:00 PM|0|"N"||"A"|"F"|1|||1033|"N"|4|1|2|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Suffolk"|"MA"|462500|4414|"2024"|790|9|1||0||"2f;0h"|"I"|"C"|"G"||1|"B,I"|1|"A"|"F"|"A"|"A"|"A,C,D,R,T"|240|"Y"|"A"|"Y"|"J"||"N"|"Declaration of Trust"|1|"N"|1033||
"CC"|73289086|"BB802184"|"NB1520"|"ACT"|500000|"382"|"Ocean Ave"|"1201"|20|"REV"|"02151"|"N"|"Perched on the 12th floor with sweeping Revere Beach views, this 2+ bedroom, 2-bath condo offers coastal living at its finest. Step from the primary bedroom or living area onto your private balcony, where the ocean breeze greets you each morning. The open layout flows effortlessly into a spacious kitchen, while the additional room serves perfectly as a home office or cozy den. Thoughtfully designed with two full baths and an abundance of space, this residence offers comfort and convenience. Just moments from the beach, minutes from the train to Boston and the airport, and surrounded by renowned North Shore dining and attractions. With 2 garage parking spots, an indoor pool, and a fitness center, this is more than a home—it’s a beachside lifestyle."|21|9/12/2024 8:17:00 AM|0|"N"||"A"|"F"|1|||1251|"N"|6|2|2|0||"1"|||"1"||||||"1"|||"1"|||"1"|||||||||"1"|||"1"||||||"BNS"|"1"|||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|445000|4054|"2024"|677|12|2|"C,I"|0||"2f;0h"|||"D"||1|"B,I"|1|"A"|"D"|"A"|"A"||114|"N"||"Y"|"J,M"||"N"||2|"N"|1251||
"CC"|73270301|"TM357133"|"AN7970"|"ACT"|879900|"550"|"Pleasant St"|"405"|21||"02152"|"N"|"Experience luxury living within this stunning 2-bedroom, 2-bathroom residence offering impressive south facing views of the waterfront, marina and Boston skyline!  Unit 405 is perfectly located within the building and spans 1972 square feet providing an abundance of space for comfortable living and entertaining.  Along with the stunning views from floor to ceiling south facing windows, other standout features include a gas fireplace, jacuzzi tub in the master bath and three walk- in closets offering exceptional storage. The second bedroom can be set up as a perfect home office with guest bed for the many visitors you will have if you live here!  There are two parking spaces in the underground, heated garage located next to the elevator for ease of use.  All the physical work required at the condominium has been completed. Additional amenities include a fitness facility and conference room for resident use.  A marina on-site offers the opportunity to obtain a slip for your yacht!"|36|8/25/2024 7:42:00 AM|0|"N"||"A"|"G"|1|||1972|"N"|6|2|2|0|"Y"|"4"|"16'X25.5'"|"C,4,11,Y,2,27,42,44,48,79"|"4"|"8'7""X13'3"""|"11,Y,2,48,64,79"|"4"|"9'8""X14'10"|"2,27,42,44,79"|"4"|"8'7""X13'3"""|"U,Y,2,25,26,44,48,51,60,61,64,79"|"4"|"12X16'4"""|"A,H,L,R,Y,2,36,48"|"4"|"11X12'5"""||||||||||||||"4"|"8X9"|"2,40,56,57,64"|||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|988400|10299|"2024"|1236|4|0|"A,C,E,F,G"|2|"F,R"|"2f;0h"|"U"|"C"|"C,F,O"|"D,E,F,G,K,P"||"B,I"||"A"||"A"|"A"|"A,C,D,F,I,K,L"|44|"Y"|"F"|"Y"|"A,E,F,H"||"N"||2|"N"|1972||
"CC"|73271856|"BB981377"|"AC0462"|"ACT"|869999|"876"|"Shirley"|"1"|21||"02152"|"N"|"Direct Ocean Front Living. Feel like you're on vacation every day! This spacious 2 level, 7 room, 4 bed, 2 bath condo is located Directly on Yirrell Beach. The sand in your own back yard. Ocean breeze and sounds of the waves crashing onto the shore, are sure to relax you after a long day. Every day the view is different. Featuring beautiful cherry hard wood floors, Family room, Formal dining room,( Living room-could be master bedroom) the beautiful kitchen has cherry cabinets granite countertops, stainless appliances sliders to the large deck facing the sandy yard and Beach. This is one of a kind and Direct Ocean front living. All the rooms are large with plenty of character. Walk in closets and Laundry room make this for easy living. Bus line to the Blue line and Water shuttle into Boston is just a couple minutes away at the landing next to Winthrop yacht club. Marinas, shops and restaurants add to this great community. Don't miss out on this Opportunity to live Directly on the Ocean!"|40|7/31/2024 4:35:00 PM|0|"N"||"A"|"I"|2|||2000|"Y"|7|4|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|393000|4589.93|"2023"|350|1|0||0|"D"|"2f;0h"|"A,C,E,I,M"|"A"|"A,C,M,2"|"D"|2|"C"||"B"|"D,H"|"A"|"A"|"A,C,D,F,I,K,L"|2|"Y"|"A"|"Y"|"J"||"Y"||0|"N"|1000|1000|
"CC"|73273781|"A8001566"|"BB4624"|"ACT"|725000|"40"|"Seaview Avenue"|"2"|21|"41R"|"02152"|"N"|"Experience luxury living and ocean breeze from this exquisite 3 bed, 2 bath located in the highly desirable Winthrop area. The elegant primary suite boasts a walk-in closet, full bath with a custom oversized tiled rain shower w/body jets, and floating double vanities! This custom townhome showcases exceptional craftsmanship, a sleek white and stainless kitchen w/quartz countertops, soft-close cupboards and a peninsula; all open to the dining and living area. Enjoy abundant natural light and the convenience of an in-unit laundry room, gas heat and central a/c. The property also features a spacious yard and ample parking. With easy access to highways, the airport, the Orient Heights T-Stop, and the ferry. This home is just minutes from downtown Boston and convenient to beaches, local shops, restaurants and parks. The property was fully remodeled and converted into a condo from the foundation up in 2020. Water-views from the front bedrooms and front balconies!"|42|8/5/2024 2:32:00 PM|0|"N"||"A"|"B,E,I"|3|0|0|1724|"N"|6|3|2|0|"Y"|"2"|"19X16"|"A,V,K,P,11,2,27,44,47,48"|"2"|"14X11"|"W,K,P,2,35,41,44,47,48"||||"2"|"12X11"|"K,U,33,2,25,26,44,47,48,51,63"|"3"|"15X12"|"A,72,I,W,K,27,47,48,55,76"|"3"|"13X12"|"72,V,K,47,48"|"2"|"13X10"|"V,W,K,11,2,47,48"||||"3"|"10X9"|"B,19,L,26,36,47,48"|"2"|"10X5"|"A,23,2,26,48"|"2"|"5X4"||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|722000|7523|"2024"|300|2|0||2|"A,L,N"|"2f;0h"|"C,M"|"A"|"A,2,4,G,5,12"|"C,D"|3|"A,B,D,I,8"|2|"A,T"|"D,H"|"A"|"A"|"D,F,K,L,P,R,S,T,2"|2|"N"||"Y"|"A,J"|"N"|"N"||2|"N"|1724||
"CC"|73278449|"CN203960"|"AN4634"|"ACT"|549900|"90"|"Terrace Ave"|"1"|21|"41S"|"02152"|"N"|"Motivated seller has just reduced this well maintained condo located at 90 Terrace Avenue in the desirable seaside town of Winthrop! It features 2 bedrooms, 2 full baths and finished basement with in-unit laundry. Along with it's spectacular views, this location is walking distance to Winthrop and Yirrel Beaches, Point Shirley, Winthrop Yacht Club and just steps away from the Winthrop Ferry Terminal/Landing, which provides free additional off street parking. With a short ride to Boston, ferry service or bus to Orient Heights Blue Line MBTA train station, this location is a COMMUTER'S DREAM or work from home in your 3rd floor office with beautiful skyline and harbor views! Easy to show! Call/Text/Email listing agent John."|22|8/15/2024 4:51:00 PM|0|"N"||"A"|"I"|3|||1228|"Y"|7|2|2|0|"N"|"1"||"C,K,2"|"1"||"K,2"|"B"||"A,41"|"1"||"1,2,25,41"|"3"||"E,G,V,K"|"3"||"E,G,V,K"|||||||"B"||"24"|"2"||"24"|"B"||"39,41,57"|"OFC"|"3"||"K"|||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|448600|4674|"2024"|250|2|0||0|"D"|"2f;0h"|"A,C,I"|"C"|"2,D"|"D,R"|3|"E,I"|0|"L"|"B,H"|"A"|"A"|"A,C,D,F,I,K,L"|2|"N"||"Y"|"J,M,P"|"N"|"N"|"436 sq. ft. finished basement not included in GLA"|0|"N"|1228||
"CC"|73281021|"CN206323"|"NB3534"|"ACT"|689900|"114"|"Bowdoin St"|"114"|21||"02152"|"N"|"Beautifully updated, charming & spacious 4 bed 2 bath townhouse offering a blend of comfort & modern amenities, including central air & private deeded outdoor hot tub. The gourmet kitchen is a culinary dream, featuring SS appliances and a large granite island perfect for meal prep & casual dining. The kitchen flows seamlessly into the living room, leading to a cozy bonus family room where a pellet stove adds warmth. Step outside the kitchen onto the inviting outdoor deck with hot tub, ideal for summer barbecues or enjoying your morning coffee. Versatile 1st floor bonus room, a perfect office, playroom, or guest space, and a full bath for convenience. Upstairs, you'll find 4 generously sized bedrooms and another full bath. The bus to the Blue Line is minutes away as is the golf course, Middle/High School, beaches, restaurants, Winthrop by the Sea, just six miles to downtown Boston. Don't miss out!"|30|8/22/2024 4:59:00 PM|0|"N"||"A"|"B,E,I"|2|||2054|"Y"|8|4|2|0||"1"||"D,9,N,47"||||"1"||"9,N"|"1"||"L,N,U,5,41,47,51"|"2"||"V,9,N"|"2"||"V,9,N"|"2"||"V,9,N"|"2"||"9,N"|"1"||"A,22"|"2"||"A,23,L,N"|"B"|||"BNS"|"1"||"V,9,N"|||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|442900|4615|"2024"|300|1|0||2|"A,E,N"|"2f;0h"|"C,M"|"A"|"C,I,J,15"|"E"||"B,I"|1|"A"|"F"|"A"|"A"|"A,D,F,P,R,S,T"|2|"N"||"N"|||"N"|"For informational purposes only. All measurements to be verified by buyer and/or buyer agent."|2|"N"|2054||
"CC"|73282047|"BB904349"|"AC0342"|"ACT"|349000|"203"|"Winthrop Shore Drive"|"6"|21|"41T"|"02152"|"N"|"Oceanfront living minutes from Boston! Classic building with wraparound porches sits across from Winthrop Beach with sweeping views of the Atlantic Ocean. This 3rd floor condominium has 725 sq. feet and has assigned off-street parking included. Spacious living room has 2 south facing windows, wood floors and recessed light. The kitchen has white cabinets, tile floor and a glass door leading to a private deck/balcony with views of the ocean. Large BR has windows on 2 sides that offer south and west exposure. Full bathroom with tiled tub and shower. This home also offers oak floors, ample closets, common laundry and additional basement storage all located within a short distance to restaurants, The Winthrop Yacht Club and other nearby Marina’s, Winthrop Gold Course, Seal Harbor, Fort Heath Park, Revere Beach, Logan Airport and public transportation. Viewing appointment required. Unit is currently rented through March 2025 at $2,100/mo. Seller will entertain offers with buyer concessions."|16|8/27/2024 10:14:00 AM|0|"N"||"A"|"H"|1|||725|"Y"|4|1|1|0|"N"|"3"|"15X12"|"V,K,47"|||||||"3"|"9X10"|"A,L"|"3"|"15X15"|"G,V,K"||||||||||"1"||||||"B"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|302200|3149|"2024"|452.38|3|0||1|"A,E,N"|"1f;0h"|"C,M"|"A"|"A,Z"||1|"D"||"B,H"||"A"|"A"||8|"Y"|"A,G"|"Y"|"F,J"|"N"|"N"||1|"N"|725||
"CC"|73282324|"CN206779"|"AN7191"|"ACT"|475000|"158"|"Shirley St"|"1"|21||"02152"|"N"|"Welcome to your dream retreat by the beach! This fully renovated one-bedroom condo offers a perfect blend of modern luxury and coastal charm. From the sleek stainless steel appliances to the elegant granite countertops and upgraded cabinets, every detail in the kitchen exudes sophistication. The addition of a kitchen island creates a central hub for gatherings, while in-unit laundry adds convenience to your daily routine. Step outside to your own private deck, or explore the shared yard just moments from the shore. With one-car deeded parking, extra private basement storage and a stone's throw from the MBTA bus stop, this unit offers both practicality and style. Unit 158 #1 is the final unit to be renovated in the association and is scheduled to be complete by mid September 2024 with all-new utilities and finishes. This condo is your invitation to seaside living in style."|12|8/28/2024 12:39:00 AM|0|"N"||"A"|"B"|1|||700|"Y"|2|1|1|0||"1"|"12X10"|"G,K"|||||||"1"|"27X11"|"K,U,33,5,26,35,44,47,48,50,51,63"|"1"|"15X13"|"G,V,K"||||||||||"1"||"A,19,L"||||"1"||"V"|||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|999|999|"2024"|273|1|0||1|"A"|"1f;0h"|"C,M"|"A"|"2,P"|"D"||"13"||"V"|"D"|"A"|"A"|"A,C,D,F,I,K,L"|4|"N"|||||"N"||1|"N"|700||
"CC"|73282830|"BB904349"|"AC0342"|"ACT"|349000|"203"|"Winthrop Shore Drive"|"8"|21|"41T"|"02152"|"N"|"Oceanfront living just minutes from Boston! Classic building with wraparound porches across from Winthrop Beach with sweeping ocean views. This open penthouse condominium has 764 square feet and comes with full off-street parking. Spacious living room has 3 windows and a vaulted ceiling with ceiling fan and exposed beams. Kitchen has white cabinetry, granite counters and a stainless stove, dishwasher and fridge. Large Corner Bedroom has French Doors and windows on 2 sides that offer both southern and western exposure. Full bathroom has wide vanity and tiled shower.  This home also offers oak floors, ample closets, common laundry and additional basement storage all located within a short distance to restaurants, The Winthrop Yacht Club and other nearby Marina’s, Winthrop Gold Course, Seal Harbor, Fort Heath Park, Revere Beach, Logan Airport and public transportation. Unit is currently rented through June 2025 at $2,150/mo. Seller will entertain offers with buyer concessions."|16|8/29/2024 10:57:00 AM|0|"N"||"A"|"H"|1|||764|"Y"|4|1|1|0||"4"|"12X12"|"G,72,K,47"|||||||"4"|"9X10"|"A,L"|"4"|"15X15"|"K"||||||||||"4"|"5X7"|"21"|||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|294900|3073|"2024"|442.75|3|0||1|"A,E"|"1f;0h"|"C,M"|"A"|"A"||1|"C,I"||"B,H"||"A"|"A"||8|"Y"|"A,G"|"Y"|"F,J"|"N"|"N"||1|"N"|764||
"CC"|73213971|"G0002383"|"AN6820"|"ACT"|524900|"950"|"Broadway"|"24"|22||"02150"|"N"|"WOW! Phenomenal industrial loft condo with the ultimate in flexible open-concept floorplans. Top floor unit on the west-facing side of the building, giving you amazing nightly sunsets from your balcony, living room, and bedroom. Industrial details include soaring 20+ foot ceilings, exposed beams, massive oversized windows and slider doors, and polished concrete flooring. Modern European style kitchen with unique cabinetry, granite, subway tile, and stainless appliances. Huge (over 3,000 sq ft and newly-renovated) common-area roof deck with new flooring features 360 degree views, including the Boston skyline. Unit features 2 deeded parking spots - one outdoor spot in the parking lot (#36) and one garage spot (#4). Amazing commuter location - minutes to Logan, close to commuter rail, the Silver Line and MBTA, and just 3 miles to downtown Boston. One-owner unit represents a blank canvas for you to bring your creativity and style. When you own here, it's not just a home, it's a lifestyle."|28|7/17/2024 10:43:00 PM|0|"N"||"A"|"N"|1|||1316|"N"|3|1|1|0|"N"|"2"||"G,11,44,64"|||||||"2"||"U,51"|"2"||||||||||||"2"||"A,21"||||"2"||"39,57"|||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|513300|6355|"2023"|396.85|2|1|"C,E,F,G,I,J"|1|"A"|"1f;0h"|"E,F"|"C"|"M,G"|"D,T,W"|1|"B,I"|1|"A"|"H"|"A"|"A"|"A,C,F,I,K,L"|36|"N"||||"N"|"N"||2|"N"|1316||
"CC"|73224262|"TM343138"|"AC1396"|"ACT"|499000|"60"|"Dudley Street"|"226"|22||"02150"|"N"|"Rarely available 2nd floor corner unit in highly desirable Spencer Lofts. Huge open floor plan w/15 ft ceilings, 7 over scale 57"" x 115"" windows span 2 walls facing Southwest & Northwest flood home w/natural light. Beautiful Urban view of The Tobin Bridge. New HVAC & condenser 2018.  Hot water heater 2013. Sleeping alcove w/custom closet storage. Direct access to private balcony. IKEA kitchen with maple cabinetry. Custom stained concrete floors. White tiled full bath with washer/dryer in unit. One off-street parking space #74. Access to Spencer Lofts Art Gallery & updated fitness room. Common roof deck with views of Chelsea Creek & Logan Airport. Amenities Market Basket, Starbucks, Ciao Pizza, Chelsea Station, & Tambo 22. Commuter access to Boston via Ted Williams & Sumner Tunnels, or Tobin Bridge. Revere Beach Parkway, Routes 1,16, 93 & 90 MA Pike. MBTA via Silver Line at Eastern Ave.  Or Commuter Rail @ Chelsea Station 1-stop to North Station. Strong owner occupancy.  Pet friendly"|33|4/16/2024 6:34:00 AM|0|"N"||"A"|"H,N"|1|||1028|"Y"|1|1|1|0|"Y"|"1"|"31X14"|"28,4,44,75"|||||||"1"||"28,4,26,44,75"|"1"|"15X13"|"28,V,4,P,11,2,41"||||||||||"1"|"11X8"|"A,21,2,39,57,75"||||"1"|||"FOY"|"1"|"6X11"|"28,2,75"|||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|432600|5147.94|"2024"|438|2|0||1|"A,E,F"|"1f;0h"|"F"|"B,C"|"M,G,O,P,R"|"G,V,W"|1|"A,B,I"|1|"A"|"D,F"|"A"|"A"|"A,C,D,I,J,K,L"|100|"N"||"N"||"N"|"N"|"Living area per City of Chelsea Assessing and Spencer Lofts Master Deed"|1|"N"|1028|0|
"CC"|73247163|"CN214016"|"AN7409"|"ACT"|399999|"175"|"Cottage Street"|"210"|22||"02150"|"N"|"Welcome to the Mill Creek Condominiums in Chelsea! Here you will find convenient location to the Silver Line, Logan Airport and the MBTA. Enjoy the pool this summer along with 2 parking spaces! This open concept condo offers in-unit laundry, hardwood floors, and quartz counters. Close proximity to shopping areas, coffee shops, multiple restaurants, and highway access. Nearby you will find, MGH, Bunkerhill, DOR/FBI Building, Market Basket, hotels, and more. Encore Casino and Suffolk downs is also in the neighboring communities. Photos are current, unit comes with one temporary guest parking space as well."|18|6/9/2024 10:51:00 PM|0|"N"||"A"|"F,G"|1|||771|"N"|3|1|1|0||"2"|"13X21"||"2"|"13X21"|||||"2"|"9X9"||"2"|"12X13"|||||||||||"2"|"9X9"|||||"2"|||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|320700|3816|"2024"|472|2|0||2|"E"|"1f;0h"|||||1|"I"||"A"||"A"|"A"||165|"N"|||||"N"||2|"N"|771||
"CC"|73256911|"TEAM0202"|"AN2624"|"ACT"|465000|"220"|"Spencer Ave"|"106"|22||"02150"|"N"|"Welcome to Keen Lofts, where stunning loft living meets modern elegance. This exceptional condo boasts magnificent features, including soaring 12-foot ceilings and an abundance of natural light that floods every corner. Step inside and be greeted by an inviting kitchen that seamlessly opens up to the spacious living and dining area, creating a perfect environment for entertaining guests or simply enjoying a cozy evening at home. As you explore further, you'll discover a luxurious walk-in closet that provides an abundance of storage options. The bathroom is a true oasis, having been meticulously remodeled just a year ago. Indulge in the ultimate spa-like experience with a stunning steam shower, allowing you to unwind and rejuvenate in the comfort of your own home. Located just minutes from downtown Boston and Logan Airport, this home makes commuting a breeze. Come see today why 220 Spencer Ave is the right home for you! **Unit currently tenanted through 11/11/24.**"|15|6/25/2024 10:05:00 AM|0|"N"||"A"|"G"|3|||964|"N"|1|1|1|0||"2"|"23X17'10"|"F,G,K"|||||||"2"|"14'7X9'8"|"K,U,47,51"|"2"|"10'4X20'8"|"K"||||||||||"2"|"6'3X9'8"|"13,19,L,47,52"|||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|342800|4079|"2024"|439.36|2|0||1|"A"|"1f;0h"|"C,M"|"A,B,G"|||1|"B,I"|1|"A"||"A"|"A"|"A,C,I,J"|23|"N"||"N"|||"N"||1|"N"|964||
"CC"|73259002|"CT000758"|"AN2383"|"ACT"|625000|"90"|"Clark Ave"|"3"|22||"02150"|"N"|"This Penthouse level 2 Bed 2, Bath unit features tall ceilings, unique circular windows on 3 exposures that flood with sunlight and skylights! This Complete Gut renovation features Solid Hardwood flooring throughout, an open concept chefs kitchen with Quartz countertop with gas cooking & a perfect layout for entertaining.  Carrera bath countertops with tiled showers & glass enclosures create a spa like feel.  Spacious laundry room for extra storage.  1,415 Sq Ft + 457 Sq Ft of basement space. Top floor unit with skylights and 1 outdoor parking spot.   Low Condo Fee and minimal maintenance make this a great turn key home or investment opportunity."|20|6/29/2024 11:03:00 PM|0|"N"||"A"|"I"|1|||1415|"N"|6|2|2|0|"Y"||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|0|3551.97|"2024"|229.78|3|1||0||"2f;0h"|"A"||||1|"B"|1|"A"||"A"|"A"||3|"N"|||||"N"||1|"N"|1415||
"CC"|73265567|"TM003972"|"G95022"|"ACT"|510000|"126"|"Washington Avenue"|"2"|22||"02150"|"N"|"Experience modern living in this bright and spacious 2-bedroom, 2-bathroom condo in a highly sought-after neighborhood. This stunning unit features lofty ceilings, generously sized windows that flood the space with natural light & gorgeous hardwood floors that enhance the Federalist architecture. The upgraded kitchen is a chef's dream with granite countertops, upgraded cabinetry, stainless steel appliances & a stylish center island with a breakfast nook. The expansive open-concept living room which is illuminated by large windows & recessed lighting, offers the perfect setting for entertaining or relaxing. Retreat to the master bedroom with ample closet space. The inviting guest bedroom boasts French doors & a bay window, creating a versatile space. A second full bathroom conveniently includes an in-unit washer & dryer. Enjoy seamless access to MBTA bus lines, the Commuter Rail & Routes 1 & 16. Urban living at its finest!"|29|7/16/2024 9:54:00 PM|0|"N"||"A"|"I"|1|1858|0.04|905|"Y"|4|2|2|0||"1"|"21'6""X11'7"""|"K,2,41,44,47,48,64,74"|||||||"1"|"15'6""X8'10"""|"K,O,U,2,5,25,41,44,47,48,51,60,64,74"|"1"|"15'3""X11'5"""|"V,K,N,X,2,47,48,64,74"|"1"|"14'4""X12'1"""|"V,K,2,47,48,64,74"|||||||"1"|"5'9""X7'3"""|"A,21,K,2,47,48,62,64,74"|"1"|"8'4""X8'8"""|"A,21,K,2,39,47,48,57,62,64,74"||||"EHL"|"1"|"5'9""X4'6"""|"K,2,41"|||||||||||||||||||||"A"|||||||"Suffolk"|"MA"|417900|4973|"2024"|225|2|0||0||"2f;0h"|"M"|||||"C,I"||"B"||"A"|"A"|"A,C,F,I,K,L"|3|"N"||"N"|||"N"||0|"N"|905||
